"scenario","region","year","mean_Jobs","min_Jobs","max_Jobs"
"REP-A","Mexico",2055,381298.994394,222881.477444,640527.658494
"REP-A","Mexico",2060,597133.32658,399499.77486,920533.68394
"REP-A","Mexico",2065,661923.327378,450418.284728,1008022.488078
"REP-A","Mexico",2070,706474.311766,483701.128166,1071012.248566
"REP-A","Mexico",2075,742632.640588,505824.601208,1130136.705028
"REP-A","Mexico",2080,771644.184428,521466.446398,1181025.937568
"REP-A","Mexico",2085,805692.426108,551925.905188,1220946.733068
"REP-A","Mexico",2090,840596.354904,588662.747264,1252851.349224
"REP-A","Mexico",2095,879673.315032,635320.643172,1279523.141712
"REP-A","Mexico",2100,919574.36007,682346.41252,1307765.54697
"REP-A","Middle East",2025,16564.8232228,15000.3889811,19124.8065274
"REP-A","Middle East",2030,71168.483274,58857.308178,91314.042522
"REP-A","Middle East",2035,244445.11693,203385.68126,311633.28439
"REP-A","Middle East",2040,422964.695174,358580.389254,528320.832134
"REP-A","Middle East",2045,603107.683654,510451.577804,754726.765954
"REP-A","Middle East",2050,1007747.059708,787300.514268,1368477.770428
"REP-A","Middle East",2055,1693929.5796,1297424.937,2342755.3584
"REP-A","Middle East",2060,2536201.92952,1997158.43002,3418273.11052
"REP-A","Middle East",2065,2777969.14636,2190436.53916,3739386.13996
"REP-A","Middle East",2070,2922759.2479,2284603.7057,3967013.7715
"REP-A","Middle East",2075,3037173.24156,2337644.95386,4181855.89416
"REP-A","Middle East",2080,3119178.36256,2355106.84116,4369477.21576
"REP-A","Middle East",2085,3210858.34968,2413827.46558,4515090.70548
"REP-A","Middle East",2090,3327621.49688,2534313.71788,4625761.49888
"REP-A","Middle East",2095,3436992.26544,2653986.55624,4718274.33504
"REP-A","Middle East",2100,3541239.72162,2761884.51092,4816548.24822
"REP-A","Pakistan",2025,1550.52479732,1399.13963295,1798.24597538
"REP-A","Pakistan",2030,6943.0838654,5729.8517816,8928.3727298
"REP-A","Pakistan",2035,24588.8528804,20098.3766924,31936.9048244
"REP-A","Pakistan",2040,42873.265882,33784.613716,57745.60579
"REP-A","Pakistan",2045,63575.91577,47496.458134,89887.755538
"REP-A","Pakistan",2050,109881.280966,69874.963692,175346.163778
"REP-A","Pakistan",2055,185818.162358,109683.284968,310402.507178
"REP-A","Pakistan",2060,285411.7775,168861.24296,476130.83402
"REP-A","Pakistan",2065,327210.054998,189774.635338,552104.378078
"REP-A","Pakistan",2070,361173.412962,203392.413872,619360.502382
"REP-A","Pakistan",2075,397676.865156,221271.063056,686340.904956
"REP-A","Pakistan",2080,440512.265596,252163.887906,748718.701816
"REP-A","Pakistan",2085,478318.815576,277905.641186,806267.646396
"REP-A","Pakistan",2090,513849.66936,302455.95683,859766.6535
"REP-A","Pakistan",2095,551540.2688,332136.03144,910565.38448
"REP-A","Pakistan",2100,587109.897442,357124.861612,963449.046982
"REP-A","Russia",2025,18838.2539462,17288.6556531,21373.960244
"REP-A","Russia",2030,76963.3612332,64860.8494382,96767.4714432
"REP-A","Russia",2035,250748.94662,211769.125322,314534.108744
"REP-A","Russia",2040,405749.611642,341918.729362,510200.146282
"REP-A","Russia",2045,535867.576806,443376.045916,687217.354626
"REP-A","Russia",2050,872366.348156,670626.489836,1202486.116316
"REP-A","Russia",2055,1448743.427976,1113540.134386,1997257.908396
"REP-A","Russia",2060,2127508.780308,1703627.415808,2821132.831308
"REP-A","Russia",2065,2262773.849348,1826892.227348,2976034.685348
"REP-A","Russia",2070,2311998.168546,1863422.492646,3046031.092746
"REP-A","Russia",2075,2340082.350088,1876723.163688,3098306.473288
"REP-A","Russia",2080,2332179.356366,1846275.820666,3127294.232966
"REP-A","Russia",2085,2296688.516886,1786449.669086,3131624.813286
"REP-A","Russia",2090,2240233.159714,1702286.826614,3120508.977514
"REP-A","Russia",2095,2202291.304768,1654325.260868,3098963.012968
"REP-A","Russia",2100,2185654.25778,1638236.79708,3081428.28438
"REP-A","South Africa",2025,4625.45933808,4213.73151168,5299.19578128
"REP-A","South Africa",2030,19333.0077864,16102.8692308,24618.6890592
"REP-A","South Africa",2035,62313.5268178,50259.7824558,82037.8357738
"REP-A","South Africa",2040,94248.368588,72864.837474,129239.60132
"REP-A","South Africa",2045,128446.935266,98730.102648,177074.47955
"REP-A","South Africa",2050,229029.848336,175663.997336,316355.786336
"REP-A","South Africa",2055,396999.61426,306321.63489,545381.76232
"REP-A","South Africa",2060,605070.760766,489543.979286,794114.585006
"REP-A","South Africa",2065,650819.468028,522932.219638,860089.510848
"REP-A","South Africa",2070,678830.874288,542442.199778,902012.341668
"REP-A","South Africa",2075,704763.868952,562065.680902,938269.994852
"REP-A","South Africa",2080,728712.862602,583502.082822,966330.502242
"REP-A","South Africa",2085,743740.397284,595943.612434,985589.681584
"REP-A","South Africa",2090,752689.292746,603230.220126,997258.684306
"REP-A","South Africa",2095,758128.223816,607974.144686,1003834.898756
"REP-A","South Africa",2100,763818.373722,613477.130912,1009831.316502
"REP-A","South America_Northern",2025,1166.883404,1051.94392924,1354.96618088
"REP-A","South America_Northern",2030,4505.1042177,3747.3252683,5745.1061349
"REP-A","South America_Northern",2035,11764.6285478,8726.5747862,16735.9892486
"REP-A","South America_Northern",2040,18459.1602196,13797.6954886,26087.0115976
"REP-A","South America_Northern",2045,24995.3486312,18501.4546642,35621.7205772
"REP-A","South America_Northern",2050,43523.2797688,30826.1602568,64300.3844248
"REP-A","South America_Northern",2055,72492.1763988,51089.3238618,107515.0260048
"REP-A","South America_Northern",2060,108801.21012,82337.395204,152105.634528
"REP-A","South America_Northern",2065,118085.79743,90596.13193,163068.88643
"REP-A","South America_Northern",2070,122846.274828,93679.558216,170573.629284
"REP-A","South America_Northern",2075,126148.635682,94361.506539,178163.937916
"REP-A","South America_Northern",2080,128964.818342,94641.459987,185130.313832
"REP-A","South America_Northern",2085,132630.776914,97000.862792,190934.27275
"REP-A","South America_Northern",2090,137301.786846,101581.800203,195752.67408
"REP-A","South America_Northern",2095,144107.9662,110041.070491,199853.795542
"REP-A","South America_Northern",2100,151093.45452,118557.832005,204333.56409
"REP-A","South America_Southern",2025,1927.96881396,1777.669925,2173.91245044
"REP-A","South America_Southern",2030,8629.8246582,7420.6504766,10608.473319
"REP-A","South America_Southern",2035,29933.5992556,25603.4626426,37019.2773496
"REP-A","South America_Southern",2040,49887.804176,41325.307838,63899.16182
"REP-A","South America_Southern",2045,68758.215512,53272.437842,94098.578972
"REP-A","South America_Southern",2050,109374.21554,63559.04757,184344.4904
"REP-A","South America_Southern",2055,176736.741516,91482.071796,316244.382876
"REP-A","South America_Southern",2060,286208.440584,178488.078714,462478.123644
"REP-A","South America_Southern",2065,329614.330882,216111.660062,515345.974042
"REP-A","South America_Southern",2070,364436.61759,247392.35817,555963.58755
"REP-A","South America_Southern",2075,396585.221258,275675.467128,594437.546198
"REP-A","South America_Southern",2080,424365.44517,299735.40953,628305.50349
"REP-A","South America_Southern",2085,454205.078284,330971.509584,655860.008884
"REP-A","South America_Southern",2090,489064.034992,373663.508322,677901.260452
"REP-A","South America_Southern",2095,523411.503872,417651.116832,696473.955392
"REP-A","South America_Southern",2100,554588.110518,456507.081538,715084.339758
"REP-A","South Asia",2025,1159.84195726,1052.18048741,1336.01527156
"REP-A","South Asia",2030,5575.680834,4641.5283521,7104.2939862
"REP-A","South Asia",2035,20692.7365202,17020.8110058,26701.3419074
"REP-A","South Asia",2040,36959.9086196,29137.4752206,49760.2541816
"REP-A","South Asia",2045,56150.878828,42006.14506,79296.806812
"REP-A","South Asia",2050,112712.058286,83147.860876,161089.835866
"REP-A","South Asia",2055,185985.4729,123177.94031,288761.43532
"REP-A","South Asia",2060,285465.125016,184890.462696,450041.845176
"REP-A","South Asia",2065,334959.159398,215211.110868,530910.511538
"REP-A","South Asia",2070,378123.680422,240178.804452,603851.659282
"REP-A","South Asia",2075,421893.894504,264963.199374,678689.577444
"REP-A","South Asia",2080,466838.575346,293063.149016,751198.363886
"REP-A","South Asia",2085,511655.321892,323845.039782,818981.238072
"REP-A","South Asia",2090,559173.635346,361858.745926,882052.545306
"REP-A","South Asia",2095,607997.36413,403773.55335,942181.78177
"REP-A","South Asia",2100,656980.937444,445039.448454,1003794.283064
"REP-A","South Korea",2025,5145.8779979,4329.5821626,6481.6348193
"REP-A","South Korea",2030,22617.4340768,18043.1376028,30102.6464888
"REP-A","South Korea",2035,77395.3697698,64295.6466608,98831.2803118
"REP-A","South Korea",2040,129754.363779,110737.60614,160872.694461
"REP-A","South Korea",2045,181621.6673598,156381.7173608,222923.4037218
"REP-A","South Korea",2050,285351.8689876,224351.4339976,385170.7626076
"REP-A","South Korea",2055,455868.9633992,350243.3019392,628710.9548792
"REP-A","South Korea",2060,687748.519576,569983.841336,880454.356696
"REP-A","South Korea",2065,744224.309272,633834.444742,924862.269412
"REP-A","South Korea",2070,776721.989338,675885.943258,941726.428378
"REP-A","South Korea",2075,803055.633088,711790.750368,952398.168448
"REP-A","South Korea",2080,815714.498456,730573.579076,955036.002896
"REP-A","South Korea",2085,814544.58611,731792.0205,949957.87529
"REP-A","South Korea",2090,806662.450284,725694.796924,939154.973964
"REP-A","South Korea",2095,793487.329988,712753.631228,925597.018868
"REP-A","South Korea",2100,783229.528212,703841.068402,913137.916992
"REP-A","Southeast Asia",2025,10855.1384744,9997.4770456,12258.5844488
"REP-A","Southeast Asia",2030,48493.1252652,41084.3478012,60616.5792972
"REP-A","Southeast Asia",2035,170331.15991,143895.984264,213588.720058
"REP-A","Southeast Asia",2040,296518.71713,249385.73937,373645.40801
"REP-A","Southeast Asia",2045,405118.997652,315419.593902,551899.840152
"REP-A","Southeast Asia",2050,669246.42172,439150.86251,1045766.4277
"REP-A","Southeast Asia",2055,1156756.54346,775761.88073,1780202.3552
"REP-A","Southeast Asia",2060,1773803.8069,1250330.3894,2630396.6719
"REP-A","Southeast Asia",2065,1972205.0084,1385023.3331,2933047.7498
"REP-A","Southeast Asia",2070,2128576.74272,1492994.70112,3168620.08352
"REP-A","Southeast Asia",2075,2283087.98792,1604208.21052,3393982.16912
"REP-A","Southeast Asia",2080,2423203.17784,1709847.36654,3590512.68724
"REP-A","Southeast Asia",2085,2556815.82334,1827054.95414,3750969.97294
"REP-A","Southeast Asia",2090,2690326.23288,1962299.85468,3881642.12448
"REP-A","Southeast Asia",2095,2827974.04518,2116977.94838,3991422.20358
"REP-A","Southeast Asia",2100,2961801.57688,2265814.87778,4100688.90268
"REP-A","Taiwan",2025,2420.87096584,2049.71974122,3028.2093334
"REP-A","Taiwan",2030,9473.1679188,6656.8506799,14081.687037
"REP-A","Taiwan",2035,31881.074016,22913.634535,46555.065894
"REP-A","Taiwan",2040,54657.573752,41464.631836,76246.02416
"REP-A","Taiwan",2045,75831.865846,58091.693583,104861.23864
"REP-A","Taiwan",2050,128052.659426,97301.182758,178373.25761
"REP-A","Taiwan",2055,213259.95884,161492.25978,297970.73912
"REP-A","Taiwan",2060,315117.55778,246750.37648,426991.12718
"REP-A","Taiwan",2065,330549.10052,253430.80707,456742.67162
"REP-A","Taiwan",2070,335508.20464,251187.33647,473487.8071
"REP-A","Taiwan",2075,339625.95228,249388.04958,487287.97488
"REP-A","Taiwan",2080,343065.0849,249768.02412,495733.00254
"REP-A","Taiwan",2085,346747.63298,253562.70906,499232.05394
"REP-A","Taiwan",2090,350399.52494,259356.89909,499378.36724
"REP-A","Taiwan",2095,354147.71232,266480.48663,497603.17254
"REP-A","Taiwan",2100,357569.24334,272755.05366,496356.09918
"REP-A","USA",2025,54566.877841,50543.8429438,61150.0258546
"REP-A","USA",2030,225758.224276,194792.114431,276430.040386
"REP-A","USA",2035,722985.485312,615792.328032,898392.469952
"REP-A","USA",2040,1131749.5103,937482.4846,1449641.0069
"REP-A","USA",2045,1450844.1496,1112917.70514,2003814.69508
"REP-A","USA",2050,2450251.2632,1806714.7652,3503310.9872
"REP-A","USA",2055,4205048.12902,3210176.36102,5833020.11302
"REP-A","USA",2060,6269154.02462,5026552.57112,8302501.85762
"REP-A","USA",2065,6692128.83338,5363593.43508,8866095.84878
"REP-A","USA",2070,6885186.48248,5475525.30978,9191904.76508
"REP-A","USA",2075,6993271.08746,5474579.00376,9478403.58806
"REP-A","USA",2080,7078886.66332,5477544.06662,9699265.45792
"REP-A","USA",2085,7179537.59924,5557393.21164,9833955.68804
"REP-A","USA",2090,7225911.72802,5585740.73512,9909827.89822
"REP-A","USA",2095,7244875.0318,5591985.7828,9949602.8938
"REP-A","USA",2100,7266554.26246,5598401.49266,9996258.79486
"REP-B","Africa_Eastern",2025,2329.006829314,2175.444273684,2580.291011254
"REP-B","Africa_Eastern",2030,14513.04930152,11891.10799822,18803.49870692
"REP-B","Africa_Eastern",2035,51794.9199344,32081.9456754,84052.5141764
"REP-B","Africa_Eastern",2040,97758.729016,59211.643054,160835.778772
"REP-B","Africa_Eastern",2045,108517.1643,68864.199146,173403.834552
"REP-B","Africa_Eastern",2050,149151.396652,80549.050642,261409.781032
"REP-B","Africa_Eastern",2055,192690.648406,97462.655436,348518.273266
"REP-B","Africa_Eastern",2060,237401.191298,120384.764408,428882.617118
"REP-B","Africa_Eastern",2065,257165.397214,131621.325154,462601.151494
"REP-B","Africa_Eastern",2070,293593.998604,151171.715634,526648.643464
"REP-B","Africa_Eastern",2075,353761.929252,185286.381352,629449.189452
"REP-B","Africa_Eastern",2080,420903.3938,225696.11263,740333.49026
"REP-B","Africa_Eastern",2085,496014.5548,276016.5568,856011.2788
"REP-B","Africa_Eastern",2090,580118.07988,338388.9265,975674.87632
"REP-B","Africa_Eastern",2095,674448.2079,414960.2869,1099064.8059
"REP-B","Africa_Eastern",2100,778757.123,502717.72079,1230457.96298
"REP-B","Africa_Northern",2025,4622.9073261,4190.6358656,5330.2606251
"REP-B","Africa_Northern",2030,20512.2533808,17105.6081806,26086.7637084
"REP-B","Africa_Northern",2035,71728.544184,59738.048238,91349.355732
"REP-B","Africa_Northern",2040,125614.507796,105248.114474,158941.333232
"REP-B","Africa_Northern",2045,181031.634592,149214.494721,233096.04529
"REP-B","Africa_Northern",2050,305161.308082,227354.058672,432482.261662
"REP-B","Africa_Northern",2055,503082.6973,349591.94153,754249.38856
"REP-B","Africa_Northern",2060,778045.28496,567415.15184,1122712.77552
"REP-B","Africa_Northern",2065,886630.76547,661783.04996,1254563.39085
"REP-B","Africa_Northern",2070,966202.384596,728331.465266,1355445.707136
"REP-B","Africa_Northern",2075,1033682.291242,779183.653772,1450134.607102
"REP-B","Africa_Northern",2080,1087781.270884,815831.637104,1532789.762524
"REP-B","Africa_Northern",2085,1128178.673708,839165.682188,1601109.023468
"REP-B","Africa_Northern",2090,1161244.489418,857673.471228,1657997.064638
"REP-B","Africa_Northern",2095,1189130.821642,872378.478592,1707452.837542
"REP-B","Africa_Northern",2100,1223648.96737,897964.80241,1756586.69185
"REP-B","Africa_Southern",2025,605.415810798,546.355585508,702.059815818
"REP-B","Africa_Southern",2030,4894.6587952,3984.3777499,6384.2095966
"REP-B","Africa_Southern",2035,22205.2486088,16758.3821508,31118.3028128
"REP-B","Africa_Southern",2040,43819.03652,32919.414402,61654.781804
"REP-B","Africa_Southern",2045,56353.304562,43426.66752,77505.983358
"REP-B","Africa_Southern",2050,88435.814222,63583.180097,129103.760972
"REP-B","Africa_Southern",2055,127267.078016,85366.615896,195831.470576
"REP-B","Africa_Southern",2060,178344.889698,119353.237308,274876.684518
"REP-B","Africa_Southern",2065,229794.513178,156622.388438,349530.717298
"REP-B","Africa_Southern",2070,285598.053766,197316.495566,430058.785366
"REP-B","Africa_Southern",2075,349351.855706,243920.618586,521875.698266
"REP-B","Africa_Southern",2080,419002.846372,294759.239192,622310.567212
"REP-B","Africa_Southern",2085,493671.08511,350623.98201,727748.16291
"REP-B","Africa_Southern",2090,573626.954498,413329.733348,835931.498198
"REP-B","Africa_Southern",2095,657850.163124,481857.411904,945838.301484
"REP-B","Africa_Southern",2100,750608.658948,561625.780248,1059853.369548
"REP-B","Africa_Western",2025,1573.82022156,1444.10046326,1786.08891696
"REP-B","Africa_Western",2030,14963.7824202,12546.4707179,18919.3833876
"REP-B","Africa_Western",2035,62879.91917,52763.923951,79433.365892
"REP-B","Africa_Western",2040,122786.253372,102837.226989,155430.114726
"REP-B","Africa_Western",2045,153234.007098,126786.407656,196511.897094
"REP-B","Africa_Western",2050,248289.431048,190964.906868,342093.197888
"REP-B","Africa_Western",2055,357545.48118,259390.63549,518162.5014
"REP-B","Africa_Western",2060,510193.7437,351877.87599,769256.07268
"REP-B","Africa_Western",2065,647755.96822,440823.52789,986372.68876
"REP-B","Africa_Western",2070,790379.60616,529172.52222,1217809.37988
"REP-B","Africa_Western",2075,950266.89338,628759.2214,1476370.35662
"REP-B","Africa_Western",2080,1122671.70512,736826.92151,1754054.0783
"REP-B","Africa_Western",2085,1305253.83532,856032.76742,2040342.85552
"REP-B","Africa_Western",2090,1499514.4071,991957.9698,2330061.3045
"REP-B","Africa_Western",2095,1706146.85016,1146854.17666,2621353.04316
"REP-B","Africa_Western",2100,1923659.13554,1313767.72924,2921663.25494
"REP-B","Argentina",2025,2000.58986194,1842.47729271,2259.31952068
"REP-B","Argentina",2030,11087.50453,9540.0884686,13619.6399032
"REP-B","Argentina",2035,37219.565956,31952.481507,45838.431418
"REP-B","Argentina",2040,55529.204984,46062.83715,71019.625076
"REP-B","Argentina",2045,71419.350078,55532.05791,97416.737262
"REP-B","Argentina",2050,245143.24039,196590.8036,324592.68241
"REP-B","Argentina",2055,640682.32522,546657.18159,794541.65116
"REP-B","Argentina",2060,1091828.05474,967536.04316,1295214.98278
"REP-B","Argentina",2065,1206640.35794,1073596.0241,1424349.26786
"REP-B","Argentina",2070,1261057.31782,1121993.0901,1488616.96318
"REP-B","Argentina",2075,1287194.96042,1143246.72874,1522746.61226
"REP-B","Argentina",2080,1292663.7042,1144567.61881,1535002.75302
"REP-B","Argentina",2085,1276147.82956,1125478.24357,1522698.06118
"REP-B","Argentina",2090,1239104.30894,1086938.22025,1488103.36316
"REP-B","Argentina",2095,1206226.647,1053760.8544,1455716.1258
"REP-B","Argentina",2100,1177700.17392,1024085.98693,1429068.84354
"REP-B","Australia_NZ",2025,2523.16097742,2341.13502111,2821.0216332
"REP-B","Australia_NZ",2030,11762.0352454,10225.0019278,14277.1806742
"REP-B","Australia_NZ",2035,45027.3958942,38948.5696572,54974.5661002
"REP-B","Australia_NZ",2040,76882.593358,63825.506458,98248.735558
"REP-B","Australia_NZ",2045,125243.803432,99606.937353,167195.038834
"REP-B","Australia_NZ",2050,220951.153976,172726.656996,299863.967216
"REP-B","Australia_NZ",2055,387284.66783,308137.42328,516798.34073
"REP-B","Australia_NZ",2060,585956.882632,487367.204082,747285.447532
"REP-B","Australia_NZ",2065,632888.04338,525862.28465,808021.10312
"REP-B","Australia_NZ",2070,662004.742112,548611.384562,847557.509012
"REP-B","Australia_NZ",2075,688638.32446,569853.52349,883013.45332
"REP-B","Australia_NZ",2080,709418.949436,586323.333276,910848.139516
"REP-B","Australia_NZ",2085,724395.512818,598498.492008,930408.819598
"REP-B","Australia_NZ",2090,733540.468102,605288.169862,943407.865222
"REP-B","Australia_NZ",2095,740987.954418,611943.437498,952151.709378
"REP-B","Australia_NZ",2100,748214.944024,618137.396534,961069.112644
"REP-B","Brazil",2025,4317.59407954,3985.02358194,4861.80034834
"REP-B","Brazil",2030,25976.6385646,22395.729457,31836.3080134
"REP-B","Brazil",2035,85056.461036,73104.970969,104613.444782
"REP-B","Brazil",2040,136293.281172,112646.521662,174987.978552
"REP-B","Brazil",2045,185365.669226,147530.248955,247278.175124
"REP-B","Brazil",2050,584736.95974,459787.85843,789199.12552
"REP-B","Brazil",2055,1667684.64058,1392472.14687,2118032.35756
"REP-B","Brazil",2060,3015924.5167,2648514.9522,3617140.1677
"REP-B","Brazil",2065,3352220.17292,2968598.76475,3979964.29538
"REP-B","Brazil",2070,3535996.13164,3143617.96414,4178069.49664
"REP-B","Brazil",2075,3671990.12694,3271666.78055,4327064.69376
"REP-B","Brazil",2080,3748820.37754,3348491.38397,4403904.1852
"REP-B","Brazil",2085,3762718.45422,3369157.60588,4406727.11514
"REP-B","Brazil",2090,3708292.2535,3322286.92863,4339937.33056
"REP-B","Brazil",2095,3657321.98026,3281104.42844,4272950.70142
"REP-B","Brazil",2100,3603527.23694,3236195.52285,4204615.49636
"REP-B","Canada",2025,5159.71314886,4732.77020606,5858.34705526
"REP-B","Canada",2030,17710.2070058,14983.4822776,22172.1201974
"REP-B","Canada",2035,68318.842906,57991.965851,85217.368996
"REP-B","Canada",2040,120636.914662,102361.228387,150542.583112
"REP-B","Canada",2045,163732.6501,134350.009527,211813.334674
"REP-B","Canada",2050,265763.91816,201749.09916,370515.44016
"REP-B","Canada",2055,442026.215882,335824.945432,615810.112982
"REP-B","Canada",2060,627570.556016,494127.692616,845931.605216
"REP-B","Canada",2065,638720.92026,495569.34433,872968.9536
"REP-B","Canada",2070,620992.22204,470314.16528,867556.31492
"REP-B","Canada",2075,596219.43684,439154.82287,853234.2597
"REP-B","Canada",2080,568574.2172,407035.01982,832911.08564
"REP-B","Canada",2085,554658.09888,393924.02802,817677.48756
"REP-B","Canada",2090,559159.1947,398456.18333,822127.75876
"REP-B","Canada",2095,591036.93908,431671.09926,851817.40424
"REP-B","Canada",2100,632242.43136,471585.40417,895135.74858
"REP-B","Central America and Caribbean",2025,5078.5097074,4630.9787598,5810.8330762
"REP-B","Central America and Caribbean",2030,18188.0948462,15098.538803,23243.7320078
"REP-B","Central America and Caribbean",2035,44020.963542,29393.758917,67956.389292
"REP-B","Central America and Caribbean",2040,73913.863498,49042.755027,114612.040996
"REP-B","Central America and Caribbean",2045,86709.522634,56849.090296,135572.048278
"REP-B","Central America and Caribbean",2050,145096.105356,78390.808456,254250.227556
"REP-B","Central America and Caribbean",2055,268649.399786,172710.668876,425640.050366
"REP-B","Central America and Caribbean",2060,402267.88315,283475.82152,596654.89309
"REP-B","Central America and Caribbean",2065,429360.199864,301162.356574,639138.488884
"REP-B","Central America and Caribbean",2070,433548.962626,297132.455586,656775.974146
"REP-B","Central America and Caribbean",2075,430921.887156,286582.789946,667113.137136
"REP-B","Central America and Caribbean",2080,424668.273364,274189.481384,670906.296604
"REP-B","Central America and Caribbean",2085,424157.944308,274719.040188,668694.332868
"REP-B","Central America and Caribbean",2090,426909.24307,279730.42106,667747.31545
"REP-B","Central America and Caribbean",2095,439894.779466,297319.215896,673200.247126
"REP-B","Central America and Caribbean",2100,452439.087754,312648.390664,681187.501174
"REP-B","Central Asia",2025,5217.72413544,4798.46539114,5903.78389884
"REP-B","Central Asia",2030,22401.7426036,19167.9979202,27693.3248128
"REP-B","Central Asia",2035,74832.43233,63703.252345,93043.81776
"REP-B","Central Asia",2040,124966.196864,106106.269481,155827.896218
"REP-B","Central Asia",2045,181579.308376,156883.020463,221991.41587
"REP-B","Central Asia",2050,350217.78842,282671.46507,460748.13572
"REP-B","Central Asia",2055,722086.740282,587271.208772,942693.973662
"REP-B","Central Asia",2060,1230778.89882,1053921.72569,1520181.54576
"REP-B","Central Asia",2065,1392492.05868,1207991.83079,1694401.5225
"REP-B","Central Asia",2070,1491176.52918,1300210.68356,1803666.09474
"REP-B","Central Asia",2075,1580643.4818,1384255.94001,1902004.91382
"REP-B","Central Asia",2080,1636144.2602,1435101.42524,1965123.44468
"REP-B","Central Asia",2085,1660080.67604,1457989.88582,1990774.6964
"REP-B","Central Asia",2090,1647088.12834,1440664.74095,1984871.85316
"REP-B","Central Asia",2095,1618100.7867,1405546.98205,1965916.1034
"REP-B","Central Asia",2100,1580570.80186,1361634.87707,1938829.58788
"REP-B","China",2025,114463.219468,105387.434805,129314.503462
"REP-B","China",2030,439124.02007,370506.346,551407.48673
"REP-B","China",2035,1412668.4794,1186735.69859,1782376.66618
"REP-B","China",2040,2159651.7808,1666185.0576,2967142.7824
"REP-B","China",2045,2874318.61794,2068393.42534,4193105.29674
"REP-B","China",2050,5205354.02432,3917115.28902,7313381.04572
"REP-B","China",2055,9164937.94044,7158055.21314,12448927.85784
"REP-B","China",2060,13819421.80354,11368009.20144,17830824.24334
"REP-B","China",2065,14746210.21604,12163383.70164,18972653.60324
"REP-B","China",2070,15216632.85118,12589242.01918,19515999.66718
"REP-B","China",2075,15595495.11674,12964905.56064,19900096.20854
"REP-B","China",2080,15846966.46236,13276458.86776,20053251.61716
"REP-B","China",2085,15891339.36256,13382006.86216,19997519.81776
"REP-B","China",2090,15690511.0471,13170174.6131,19814697.9391
"REP-B","China",2095,15440010.64974,12924365.40884,19556521.04394
"REP-B","China",2100,15214916.98854,12707129.39524,19318569.41394
"REP-B","Colombia",2025,856.62190764,790.84194152,964.2618522
"REP-B","Colombia",2030,7797.4090576,6693.5023449,9603.8018602
"REP-B","Colombia",2035,25676.3494014,20091.5707404,34815.0781194
"REP-B","Colombia",2040,38699.0816452,29192.3364742,54255.5737432
"REP-B","Colombia",2045,47866.7767296,35417.5280826,68238.2745156
"REP-B","Colombia",2050,117766.2829192,85502.7334692,170561.1820192
"REP-B","Colombia",2055,267847.456222,207953.465142,365855.805262
"REP-B","Colombia",2060,444854.976352,363867.557862,577379.842972
"REP-B","Colombia",2065,489504.30968,398301.94931,638744.53574
"REP-B","Colombia",2070,514213.171736,416114.797846,674737.783556
"REP-B","Colombia",2075,524195.26645,419915.24731,694835.29777
"REP-B","Colombia",2080,530371.051834,423017.353294,706040.740354
"REP-B","Colombia",2085,529748.365898,421178.103438,707408.795378
"REP-B","Colombia",2090,525733.0229,418927.90756,700505.02982
"REP-B","Colombia",2095,524904.39091,420525.94949,695705.47687
"REP-B","Colombia",2100,526146.469816,423482.754266,694141.640716
"REP-B","EU-12",2025,3162.7225941,2872.44624774,3637.72025178
"REP-B","EU-12",2030,16757.551942,14016.8585107,21242.3230114
"REP-B","EU-12",2035,75876.698588,62830.422004,97225.15118
"REP-B","EU-12",2040,125688.705874,101940.539146,164549.342338
"REP-B","EU-12",2045,154688.053272,119722.287855,211904.760318
"REP-B","EU-12",2050,163564.254126,114875.074906,243237.456486
"REP-B","EU-12",2055,164167.196934,111778.308074,249894.469614
"REP-B","EU-12",2060,169245.478554,116316.073894,255857.231634
"REP-B","EU-12",2065,164342.318186,116736.590786,242242.599386
"REP-B","EU-12",2070,167328.810994,120053.443624,244688.503054
"REP-B","EU-12",2075,175301.11835,125503.47837,256788.16559
"REP-B","EU-12",2080,185378.18103,130385.94219,275365.48095
"REP-B","EU-12",2085,199972.100296,139894.172496,298281.436696
"REP-B","EU-12",2090,219731.341094,155427.305804,324956.126114
"REP-B","EU-12",2095,233529.682708,167303.589368,341899.653628
"REP-B","EU-12",2100,247087.04375,178523.42126,359282.06237
"REP-B","EU-15",2025,24524.1141956,22313.6183597,28141.2891998
"REP-B","EU-15",2030,99446.43643,83262.263942,125929.627774
"REP-B","EU-15",2035,380208.736622,314320.263972,488026.237322
"REP-B","EU-15",2040,610331.622316,478529.264706,826008.207496
"REP-B","EU-15",2045,778929.39866,556165.89594,1143451.49402
"REP-B","EU-15",2050,929505.95286,626283.04298,1425688.8963
"REP-B","EU-15",2055,969581.71578,605432.18762,1565462.76186
"REP-B","EU-15",2060,1033598.88166,640080.79054,1677537.57622
"REP-B","EU-15",2065,1032823.67786,647971.99119,1662580.98332
"REP-B","EU-15",2070,1078952.92438,683501.07748,1726055.94658
"REP-B","EU-15",2075,1163864.21622,741289.77052,1855349.67282
"REP-B","EU-15",2080,1257368.31582,799297.31012,2006939.05242
"REP-B","EU-15",2085,1375621.5118,888895.1013,2172082.9108
"REP-B","EU-15",2090,1506057.36186,998605.80076,2336432.64366
"REP-B","EU-15",2095,1574306.83246,1060635.30596,2414860.23946
