"scenario","region","technology","year","mean_Jobs","min_Jobs","max_Jobs"
"REP-B","Europe_Non_EU","BECCS",2045,20529.62616,1710.80218,51324.0654
"REP-B","Europe_Non_EU","BECCS",2050,27216.562008,2268.046834,68041.40502
"REP-B","Europe_Non_EU","BECCS",2055,34048.227012,2837.352251,85120.56753
"REP-B","Europe_Non_EU","BECCS",2060,36791.788404,3065.982367,91979.47101
"REP-B","Europe_Non_EU","BECCS",2065,33917.667144,2826.472262,84794.16786
"REP-B","Europe_Non_EU","BECCS",2070,32346.90036,2695.57503,80867.2509
"REP-B","Europe_Non_EU","BECCS",2075,32187.38586,2682.282155,80468.46465
"REP-B","Europe_Non_EU","BECCS",2080,34253.285652,2854.440471,85633.21413
"REP-B","Europe_Non_EU","BECCS",2085,37726.917408,3143.909784,94317.29352
"REP-B","Europe_Non_EU","BECCS",2090,41725.208856,3477.100738,104313.02214
"REP-B","Europe_Non_EU","BECCS",2095,44618.29584,3718.19132,111545.7396
"REP-B","Europe_Non_EU","BECCS",2100,46803.09444,3900.25787,117007.7361
"REP-B","Europe_Non_EU","DAC",2025,1116.535494,1116.535494,1116.535494
"REP-B","Europe_Non_EU","DAC",2030,6204.861027,6204.861027,6204.861027
"REP-B","Europe_Non_EU","DAC",2035,27786.10578,27786.10578,27786.10578
"REP-B","Europe_Non_EU","DAC",2040,45546.67023,45546.67023,45546.67023
"REP-B","Europe_Non_EU","DAC",2045,58682.08425,58682.08425,58682.08425
"REP-B","Europe_Non_EU","DAC",2050,72418.26288,72418.26288,72418.26288
"REP-B","Europe_Non_EU","DAC",2055,77297.86644,77297.86644,77297.86644
"REP-B","Europe_Non_EU","DAC",2060,82546.22352,82546.22352,82546.22352
"REP-B","Europe_Non_EU","DAC",2065,83697.25815,83697.25815,83697.25815
"REP-B","Europe_Non_EU","DAC",2070,84432.23496,84432.23496,84432.23496
"REP-B","Europe_Non_EU","DAC",2075,86254.33059,86254.33059,86254.33059
"REP-B","Europe_Non_EU","DAC",2080,88548.47913,88548.47913,88548.47913
"REP-B","Europe_Non_EU","DAC",2085,93473.73684,93473.73684,93473.73684
"REP-B","Europe_Non_EU","DAC",2090,101259.25455,101259.25455,101259.25455
"REP-B","Europe_Non_EU","DAC",2095,108944.88318,108944.88318,108944.88318
"REP-B","Europe_Non_EU","DAC",2100,115055.0586,115055.0586,115055.0586
"REP-B","Europe_Non_EU","OEW",2025,67.7390242,67.7390242,67.7390242
"REP-B","Europe_Non_EU","OEW",2030,790.546528,790.546528,790.546528
"REP-B","Europe_Non_EU","OEW",2035,5556.106388,5556.106388,5556.106388
"REP-B","Europe_Non_EU","OEW",2040,12240.15264,12240.15264,12240.15264
"REP-B","Europe_Non_EU","OEW",2045,16634.2454,16634.2454,16634.2454
"REP-B","Europe_Non_EU","OEW",2050,13549.9317,13549.9317,13549.9317
"REP-B","Europe_Non_EU","OEW",2055,7325.9326,7325.9326,7325.9326
"REP-B","Europe_Non_EU","OEW",2060,5591.95498,5591.95498,5591.95498
"REP-B","Europe_Non_EU","OEW",2065,4604.087182,4604.087182,4604.087182
"REP-B","Europe_Non_EU","OEW",2070,4135.82595,4135.82595,4135.82595
"REP-B","Europe_Non_EU","OEW",2075,4205.029574,4205.029574,4205.029574
"REP-B","Europe_Non_EU","OEW",2080,5039.103392,5039.103392,5039.103392
"REP-B","Europe_Non_EU","OEW",2085,6605.301094,6605.301094,6605.301094
"REP-B","Europe_Non_EU","OEW",2090,8902.22922,8902.22922,8902.22922
"REP-B","Europe_Non_EU","OEW",2095,11240.89514,11240.89514,11240.89514
"REP-B","Europe_Non_EU","OEW",2100,13603.8366,13603.8366,13603.8366
"REP-B","Europe_Non_EU","TEW",2025,11.92083028,11.92083028,11.92083028
"REP-B","Europe_Non_EU","TEW",2030,129.866805,129.866805,129.866805
"REP-B","Europe_Non_EU","TEW",2035,642.7326916,642.7326916,642.7326916
"REP-B","Europe_Non_EU","TEW",2040,1105.409816,1105.409816,1105.409816
"REP-B","Europe_Non_EU","TEW",2045,1579.406236,1579.406236,1579.406236
"REP-B","Europe_Non_EU","TEW",2050,2411.485206,2411.485206,2411.485206
"REP-B","Europe_Non_EU","TEW",2055,3312.32776,3312.32776,3312.32776
"REP-B","Europe_Non_EU","TEW",2060,3782.627844,3782.627844,3782.627844
"REP-B","Europe_Non_EU","TEW",2065,3753.621874,3753.621874,3753.621874
"REP-B","Europe_Non_EU","TEW",2070,3766.85241,3766.85241,3766.85241
"REP-B","Europe_Non_EU","TEW",2075,3893.231898,3893.231898,3893.231898
"REP-B","Europe_Non_EU","TEW",2080,4164.09852,4164.09852,4164.09852
"REP-B","Europe_Non_EU","TEW",2085,4517.391968,4517.391968,4517.391968
"REP-B","Europe_Non_EU","TEW",2090,4891.088604,4891.088604,4891.088604
"REP-B","Europe_Non_EU","TEW",2095,5192.538006,5192.538006,5192.538006
"REP-B","Europe_Non_EU","TEW",2100,5448.692624,5448.692624,5448.692624
"REP-B","European Free Trade Association","BECCS",2030,546.3228612,45.5269051,1365.807153
"REP-B","European Free Trade Association","BECCS",2035,1814.8481712,151.2373476,4537.120428
"REP-B","European Free Trade Association","BECCS",2040,3288.4981272,274.0415106,8221.245318
"REP-B","European Free Trade Association","BECCS",2045,5489.190972,457.432581,13722.97743
"REP-B","European Free Trade Association","BECCS",2050,14132.808684,1177.734057,35332.02171
"REP-B","European Free Trade Association","BECCS",2055,25561.527564,2130.127297,63903.81891
"REP-B","European Free Trade Association","BECCS",2060,35554.615944,2962.884662,88886.53986
"REP-B","European Free Trade Association","BECCS",2065,37934.132244,3161.177687,94835.33061
"REP-B","European Free Trade Association","BECCS",2070,39307.805112,3275.650426,98269.51278
"REP-B","European Free Trade Association","BECCS",2075,40064.5419,3338.711825,100161.35475
"REP-B","European Free Trade Association","BECCS",2080,40733.358696,3394.446558,101833.39674
"REP-B","European Free Trade Association","BECCS",2085,40630.917384,3385.909782,101577.29346
"REP-B","European Free Trade Association","BECCS",2090,39928.921572,3327.410131,99822.30393
"REP-B","European Free Trade Association","BECCS",2095,39824.588088,3318.715674,99561.47022
"REP-B","European Free Trade Association","BECCS",2100,39552.863388,3296.071949,98882.15847
"REP-B","European Free Trade Association","DAC",2030,2460.560667,2460.560667,2460.560667
"REP-B","European Free Trade Association","DAC",2035,7255.016487,7255.016487,7255.016487
"REP-B","European Free Trade Association","DAC",2040,9559.054926,9559.054926,9559.054926
"REP-B","European Free Trade Association","DAC",2045,9978.446049,9978.446049,9978.446049
"REP-B","European Free Trade Association","DAC",2050,11642.90835,11642.90835,11642.90835
"REP-B","European Free Trade Association","DAC",2055,16434.83394,16434.83394,16434.83394
"REP-B","European Free Trade Association","DAC",2060,23347.53231,23347.53231,23347.53231
"REP-B","European Free Trade Association","DAC",2065,24292.07817,24292.07817,24292.07817
"REP-B","European Free Trade Association","DAC",2070,24808.57512,24808.57512,24808.57512
"REP-B","European Free Trade Association","DAC",2075,26173.90923,26173.90923,26173.90923
"REP-B","European Free Trade Association","DAC",2080,27040.56801,27040.56801,27040.56801
"REP-B","European Free Trade Association","DAC",2085,28783.45644,28783.45644,28783.45644
"REP-B","European Free Trade Association","DAC",2090,31322.59725,31322.59725,31322.59725
"REP-B","European Free Trade Association","DAC",2095,32660.31885,32660.31885,32660.31885
"REP-B","European Free Trade Association","DAC",2100,34639.28874,34639.28874,34639.28874
"REP-B","European Free Trade Association","OEW",2030,333.3244328,333.3244328,333.3244328
"REP-B","European Free Trade Association","OEW",2035,1576.611982,1576.611982,1576.611982
"REP-B","European Free Trade Association","OEW",2040,3465.49835,3465.49835,3465.49835
"REP-B","European Free Trade Association","OEW",2045,5285.987834,5285.987834,5285.987834
"REP-B","European Free Trade Association","OEW",2050,5542.802512,5542.802512,5542.802512
"REP-B","European Free Trade Association","OEW",2055,4469.390938,4469.390938,4469.390938
"REP-B","European Free Trade Association","OEW",2060,5141.39069,5141.39069,5141.39069
"REP-B","European Free Trade Association","OEW",2065,4914.491398,4914.491398,4914.491398
"REP-B","European Free Trade Association","OEW",2070,4549.434214,4549.434214,4549.434214
"REP-B","European Free Trade Association","OEW",2075,4425.914986,4425.914986,4425.914986
"REP-B","European Free Trade Association","OEW",2080,4393.168676,4393.168676,4393.168676
"REP-B","European Free Trade Association","OEW",2085,4563.522828,4563.522828,4563.522828
"REP-B","European Free Trade Association","OEW",2090,4897.711206,4897.711206,4897.711206
"REP-B","European Free Trade Association","OEW",2095,4947.868432,4947.868432,4947.868432
"REP-B","European Free Trade Association","OEW",2100,5155.200612,5155.200612,5155.200612
"REP-B","European Free Trade Association","TEW",2030,32.68998488,32.68998488,32.68998488
"REP-B","European Free Trade Association","TEW",2035,71.55424434,71.55424434,71.55424434
"REP-B","European Free Trade Association","TEW",2040,98.1223194,98.1223194,98.1223194
"REP-B","European Free Trade Association","TEW",2045,122.2409118,122.2409118,122.2409118
"REP-B","European Free Trade Association","TEW",2050,162.5001714,162.5001714,162.5001714
"REP-B","European Free Trade Association","TEW",2055,212.1894882,212.1894882,212.1894882
"REP-B","European Free Trade Association","TEW",2060,247.9999434,247.9999434,247.9999434
"REP-B","European Free Trade Association","TEW",2065,254.6460142,254.6460142,254.6460142
"REP-B","European Free Trade Association","TEW",2070,257.0449656,257.0449656,257.0449656
"REP-B","European Free Trade Association","TEW",2075,260.2902606,260.2902606,260.2902606
"REP-B","European Free Trade Association","TEW",2080,263.2803324,263.2803324,263.2803324
"REP-B","European Free Trade Association","TEW",2085,267.5201178,267.5201178,267.5201178
"REP-B","European Free Trade Association","TEW",2090,272.5431744,272.5431744,272.5431744
"REP-B","European Free Trade Association","TEW",2095,274.8401832,274.8401832,274.8401832
"REP-B","European Free Trade Association","TEW",2100,278.042941,278.042941,278.042941
"REP-B","India","BECCS",2025,4815.79776,401.31648,12039.4944
"REP-B","India","BECCS",2030,37731.537828,3144.294819,94328.84457
"REP-B","India","BECCS",2035,122524.7376,10210.3948,306311.844
"REP-B","India","BECCS",2040,202181.21844,16848.43487,505453.0461
"REP-B","India","BECCS",2045,300391.54584,25032.62882,750978.8646
"REP-B","India","BECCS",2050,705951.7716,58829.3143,1764879.429
"REP-B","India","BECCS",2055,1194030.9384,99502.5782,2985077.346
"REP-B","India","BECCS",2060,1649758.3644,137479.8637,4124395.911
"REP-B","India","BECCS",2065,1855802.694,154650.2245,4639506.735
"REP-B","India","BECCS",2070,2021319.3396,168443.2783,5053298.349
"REP-B","India","BECCS",2075,2185234.2396,182102.8533,5463085.599
"REP-B","India","BECCS",2080,2304907.518,192075.6265,5762268.795
"REP-B","India","BECCS",2085,2371423.9644,197618.6637,5928559.911
"REP-B","India","BECCS",2090,2395824.1824,199652.0152,5989560.456
"REP-B","India","BECCS",2095,2384145.5208,198678.7934,5960363.802
"REP-B","India","BECCS",2100,2408330.1192,200694.1766,6020825.298
"REP-B","India","DAC",2025,37540.03242,37540.03242,37540.03242
"REP-B","India","DAC",2030,131005.4085,131005.4085,131005.4085
"REP-B","India","DAC",2035,322833.1458,322833.1458,322833.1458
"REP-B","India","DAC",2040,383574.0672,383574.0672,383574.0672
"REP-B","India","DAC",2045,466853.8374,466853.8374,466853.8374
"REP-B","India","DAC",2050,551836.5624,551836.5624,551836.5624
"REP-B","India","DAC",2055,1124577.225,1124577.225,1124577.225
"REP-B","India","DAC",2060,2258714.319,2258714.319,2258714.319
"REP-B","India","DAC",2065,2700767.502,2700767.502,2700767.502
"REP-B","India","DAC",2070,3058685.037,3058685.037,3058685.037
"REP-B","India","DAC",2075,3388462.014,3388462.014,3388462.014
"REP-B","India","DAC",2080,3711847.41,3711847.41,3711847.41
"REP-B","India","DAC",2085,4036420.914,4036420.914,4036420.914
"REP-B","India","DAC",2090,4355031.876,4355031.876,4355031.876
"REP-B","India","DAC",2095,4680166.431,4680166.431,4680166.431
"REP-B","India","DAC",2100,4912210.524,4912210.524,4912210.524
"REP-B","India","OEW",2025,2373.50242,2373.50242,2373.50242
"REP-B","India","OEW",2030,17844.13538,17844.13538,17844.13538
"REP-B","India","OEW",2035,74980.6158,74980.6158,74980.6158
"REP-B","India","OEW",2040,133570.475,133570.475,133570.475
"REP-B","India","OEW",2045,176945.9512,176945.9512,176945.9512
"REP-B","India","OEW",2050,377475.8462,377475.8462,377475.8462
"REP-B","India","OEW",2055,585257.6004,585257.6004,585257.6004
"REP-B","India","OEW",2060,725936.9216,725936.9216,725936.9216
"REP-B","India","OEW",2065,753333.812,753333.812,753333.812
"REP-B","India","OEW",2070,764092.79,764092.79,764092.79
"REP-B","India","OEW",2075,761349.874,761349.874,761349.874
"REP-B","India","OEW",2080,762992.69,762992.69,762992.69
"REP-B","India","OEW",2085,765764.942,765764.942,765764.942
"REP-B","India","OEW",2090,772108.852,772108.852,772108.852
"REP-B","India","OEW",2095,780792.308,780792.308,780792.308
"REP-B","India","OEW",2100,776729.272,776729.272,776729.272
"REP-B","India","TEW",2025,400.5002058,400.5002058,400.5002058
"REP-B","India","TEW",2030,2456.897334,2456.897334,2456.897334
"REP-B","India","TEW",2035,6965.070464,6965.070464,6965.070464
"REP-B","India","TEW",2040,10487.03328,10487.03328,10487.03328
"REP-B","India","TEW",2045,13873.50778,13873.50778,13873.50778
"REP-B","India","TEW",2050,24893.20948,24893.20948,24893.20948
"REP-B","India","TEW",2055,37713.55486,37713.55486,37713.55486
"REP-B","India","TEW",2060,44120.31724,44120.31724,44120.31724
"REP-B","India","TEW",2065,45408.0943,45408.0943,45408.0943
"REP-B","India","TEW",2070,46309.51624,46309.51624,46309.51624
"REP-B","India","TEW",2075,47058.83102,47058.83102,47058.83102
"REP-B","India","TEW",2080,47717.27754,47717.27754,47717.27754
"REP-B","India","TEW",2085,48295.41676,48295.41676,48295.41676
"REP-B","India","TEW",2090,48812.61044,48812.61044,48812.61044
"REP-B","India","TEW",2095,49278.9795,49278.9795,49278.9795
"REP-B","India","TEW",2100,49608.20276,49608.20276,49608.20276
"REP-B","Indonesia","BECCS",2025,548.4790572,45.7065881,1371.197643
"REP-B","Indonesia","BECCS",2030,5884.962948,490.413579,14712.40737
"REP-B","Indonesia","BECCS",2035,21171.116472,1764.259706,52927.79118
"REP-B","Indonesia","BECCS",2040,34703.622588,2891.968549,86759.05647
"REP-B","Indonesia","BECCS",2045,47387.9076,3948.9923,118469.769
"REP-B","Indonesia","BECCS",2050,100972.01844,8414.33487,252430.0461
"REP-B","Indonesia","BECCS",2055,201136.56348,16761.38029,502841.4087
"REP-B","Indonesia","BECCS",2060,293742.54144,24478.54512,734356.3536
"REP-B","Indonesia","BECCS",2065,328908.33804,27409.02817,822270.8451
"REP-B","Indonesia","BECCS",2070,363297.024,30274.752,908242.56
"REP-B","Indonesia","BECCS",2075,399628.48656,33302.37388,999071.2164
"REP-B","Indonesia","BECCS",2080,424677.76356,35389.81363,1061694.4089
"REP-B","Indonesia","BECCS",2085,438931.0992,36577.5916,1097327.748
"REP-B","Indonesia","BECCS",2090,441360.12,36780.01,1103400.3
"REP-B","Indonesia","BECCS",2095,442253.4012,36854.4501,1105633.503
"REP-B","Indonesia","BECCS",2100,447661.4928,37305.1244,1119153.732
"REP-B","Indonesia","DAC",2025,4417.693572,4417.693572,4417.693572
"REP-B","Indonesia","DAC",2030,21493.86381,21493.86381,21493.86381
"REP-B","Indonesia","DAC",2035,61911.4278,61911.4278,61911.4278
"REP-B","Indonesia","DAC",2040,71109.47391,71109.47391,71109.47391
"REP-B","Indonesia","DAC",2045,100560.25101,100560.25101,100560.25101
"REP-B","Indonesia","DAC",2050,148664.2137,148664.2137,148664.2137
"REP-B","Indonesia","DAC",2055,234481.9146,234481.9146,234481.9146
"REP-B","Indonesia","DAC",2060,394402.3515,394402.3515,394402.3515
"REP-B","Indonesia","DAC",2065,457841.8182,457841.8182,457841.8182
"REP-B","Indonesia","DAC",2070,495698.4594,495698.4594,495698.4594
"REP-B","Indonesia","DAC",2075,522997.4409,522997.4409,522997.4409
"REP-B","Indonesia","DAC",2080,555598.9044,555598.9044,555598.9044
"REP-B","Indonesia","DAC",2085,592318.0422,592318.0422,592318.0422
"REP-B","Indonesia","DAC",2090,638356.1271,638356.1271,638356.1271
"REP-B","Indonesia","DAC",2095,677851.9173,677851.9173,677851.9173
"REP-B","Indonesia","DAC",2100,705464.4273,705464.4273,705464.4273
"REP-B","Indonesia","OEW",2025,275.912414,275.912414,275.912414
"REP-B","Indonesia","OEW",2030,2864.84375,2864.84375,2864.84375
"REP-B","Indonesia","OEW",2035,13737.75544,13737.75544,13737.75544
"REP-B","Indonesia","OEW",2040,23621.3472,23621.3472,23621.3472
"REP-B","Indonesia","OEW",2045,34695.54052,34695.54052,34695.54052
"REP-B","Indonesia","OEW",2050,77495.4444,77495.4444,77495.4444
"REP-B","Indonesia","OEW",2055,96116.4704,96116.4704,96116.4704
"REP-B","Indonesia","OEW",2060,115931.4716,115931.4716,115931.4716
"REP-B","Indonesia","OEW",2065,118799.799,118799.799,118799.799
"REP-B","Indonesia","OEW",2070,115087.3282,115087.3282,115087.3282
"REP-B","Indonesia","OEW",2075,108832.893,108832.893,108832.893
"REP-B","Indonesia","OEW",2080,106411.2062,106411.2062,106411.2062
"REP-B","Indonesia","OEW",2085,106158.1832,106158.1832,106158.1832
"REP-B","Indonesia","OEW",2090,108460.3258,108460.3258,108460.3258
"REP-B","Indonesia","OEW",2095,109726.1742,109726.1742,109726.1742
"REP-B","Indonesia","OEW",2100,109351.4068,109351.4068,109351.4068
"REP-B","Indonesia","TEW",2025,45.08217134,45.08217134,45.08217134
"REP-B","Indonesia","TEW",2030,396.6872592,396.6872592,396.6872592
"REP-B","Indonesia","TEW",2035,1296.21116,1296.21116,1296.21116
"REP-B","Indonesia","TEW",2040,1991.004984,1991.004984,1991.004984
"REP-B","Indonesia","TEW",2045,2808.66531,2808.66531,2808.66531
"REP-B","Indonesia","TEW",2050,5156.821426,5156.821426,5156.821426
"REP-B","Indonesia","TEW",2055,7508.9159,7508.9159,7508.9159
"REP-B","Indonesia","TEW",2060,8787.2321,8787.2321,8787.2321
"REP-B","Indonesia","TEW",2065,9030.06084,9030.06084,9030.06084
"REP-B","Indonesia","TEW",2070,9143.73784,9143.73784,9143.73784
"REP-B","Indonesia","TEW",2075,9216.12442,9216.12442,9216.12442
"REP-B","Indonesia","TEW",2080,9309.70626,9309.70626,9309.70626
"REP-B","Indonesia","TEW",2085,9421.54976,9421.54976,9421.54976
"REP-B","Indonesia","TEW",2090,9548.72132,9548.72132,9548.72132
"REP-B","Indonesia","TEW",2095,9647.877,9647.877,9647.877
"REP-B","Indonesia","TEW",2100,9717.77002,9717.77002,9717.77002
"REP-B","Japan","BECCS",2025,311.3349006,25.94457505,778.3372515
"REP-B","Japan","BECCS",2030,3430.5210372,285.8767531,8576.302593
"REP-B","Japan","BECCS",2035,16494.283344,1374.523612,41235.70836
"REP-B","Japan","BECCS",2040,29297.20314,2441.433595,73243.00785
"REP-B","Japan","BECCS",2045,64450.89864,5370.90822,161127.2466
"REP-B","Japan","BECCS",2050,95620.25196,7968.35433,239050.6299
"REP-B","Japan","BECCS",2055,122869.72896,10239.14408,307174.3224
"REP-B","Japan","BECCS",2060,134692.72368,11224.39364,336731.8092
"REP-B","Japan","BECCS",2065,137683.67556,11473.63963,344209.1889
"REP-B","Japan","BECCS",2070,139986.84492,11665.57041,349967.1123
"REP-B","Japan","BECCS",2075,143404.6356,11950.3863,358511.589
"REP-B","Japan","BECCS",2080,145218.04044,12101.50337,363045.1011
"REP-B","Japan","BECCS",2085,142268.89236,11855.74103,355672.2309
"REP-B","Japan","BECCS",2090,139902.35724,11658.52977,349755.8931
"REP-B","Japan","BECCS",2095,138965.95212,11580.49601,347414.8803
"REP-B","Japan","BECCS",2100,141426.6558,11785.55465,353566.6395
"REP-B","Japan","DAC",2025,2982.800139,2982.800139,2982.800139
"REP-B","Japan","DAC",2030,14871.37182,14871.37182,14871.37182
"REP-B","Japan","DAC",2035,67754.60895,67754.60895,67754.60895
"REP-B","Japan","DAC",2040,112814.1549,112814.1549,112814.1549
"REP-B","Japan","DAC",2045,137213.2728,137213.2728,137213.2728
"REP-B","Japan","DAC",2050,161051.3397,161051.3397,161051.3397
"REP-B","Japan","DAC",2055,244711.7445,244711.7445,244711.7445
"REP-B","Japan","DAC",2060,296856.4845,296856.4845,296856.4845
"REP-B","Japan","DAC",2065,283018.3266,283018.3266,283018.3266
"REP-B","Japan","DAC",2070,271040.4378,271040.4378,271040.4378
"REP-B","Japan","DAC",2075,258149.466,258149.466,258149.466
"REP-B","Japan","DAC",2080,252315.6357,252315.6357,252315.6357
"REP-B","Japan","DAC",2085,269791.8243,269791.8243,269791.8243
"REP-B","Japan","DAC",2090,305012.6259,305012.6259,305012.6259
"REP-B","Japan","DAC",2095,332566.8306,332566.8306,332566.8306
"REP-B","Japan","DAC",2100,353330.118,353330.118,353330.118
"REP-B","Japan","OEW",2025,177.5055354,177.5055354,177.5055354
"REP-B","Japan","OEW",2030,1908.328802,1908.328802,1908.328802
"REP-B","Japan","OEW",2035,13679.0101,13679.0101,13679.0101
"REP-B","Japan","OEW",2040,30764.00314,30764.00314,30764.00314
"REP-B","Japan","OEW",2045,62532.83762,62532.83762,62532.83762
"REP-B","Japan","OEW",2050,118345.091,118345.091,118345.091
"REP-B","Japan","OEW",2055,83575.3304,83575.3304,83575.3304
"REP-B","Japan","OEW",2060,63347.20498,63347.20498,63347.20498
"REP-B","Japan","OEW",2065,54943.17438,54943.17438,54943.17438
"REP-B","Japan","OEW",2070,46994.36516,46994.36516,46994.36516
"REP-B","Japan","OEW",2075,38882.59446,38882.59446,38882.59446
"REP-B","Japan","OEW",2080,34816.25816,34816.25816,34816.25816
"REP-B","Japan","OEW",2085,37729.61632,37729.61632,37729.61632
"REP-B","Japan","OEW",2090,44309.24108,44309.24108,44309.24108
"REP-B","Japan","OEW",2095,48270.40782,48270.40782,48270.40782
"REP-B","Japan","OEW",2100,49853.89176,49853.89176,49853.89176
"REP-B","Japan","TEW",2025,26.42777564,26.42777564,26.42777564
"REP-B","Japan","TEW",2030,156.9996714,156.9996714,156.9996714
"REP-B","Japan","TEW",2035,384.4790828,384.4790828,384.4790828
"REP-B","Japan","TEW",2040,511.8207916,511.8207916,511.8207916
"REP-B","Japan","TEW",2045,671.1394738,671.1394738,671.1394738
"REP-B","Japan","TEW",2050,968.726058,968.726058,968.726058
"REP-B","Japan","TEW",2055,1187.535948,1187.535948,1187.535948
"REP-B","Japan","TEW",2060,1279.694992,1279.694992,1279.694992
"REP-B","Japan","TEW",2065,1292.338808,1292.338808,1292.338808
"REP-B","Japan","TEW",2070,1292.280136,1292.280136,1292.280136
"REP-B","Japan","TEW",2075,1282.012536,1282.012536,1282.012536
"REP-B","Japan","TEW",2080,1280.494398,1280.494398,1280.494398
"REP-B","Japan","TEW",2085,1309.471032,1309.471032,1309.471032
"REP-B","Japan","TEW",2090,1349.683354,1349.683354,1349.683354
"REP-B","Japan","TEW",2095,1373.452848,1373.452848,1373.452848
"REP-B","Japan","TEW",2100,1386.206674,1386.206674,1386.206674
"REP-B","Mexico","BECCS",2025,493.6764756,41.1397063,1234.191189
"REP-B","Mexico","BECCS",2030,5615.218428,467.934869,14038.04607
"REP-B","Mexico","BECCS",2035,22032.186744,1836.015562,55080.46686
"REP-B","Mexico","BECCS",2040,48321.67248,4026.80604,120804.1812
"REP-B","Mexico","BECCS",2045,65173.44432,5431.12036,162933.6108
"REP-B","Mexico","BECCS",2050,160735.611,13394.63425,401839.0275
"REP-B","Mexico","BECCS",2055,236019.8544,19668.3212,590049.636
"REP-B","Mexico","BECCS",2060,296372.22048,24697.68504,740930.5512
"REP-B","Mexico","BECCS",2065,318108.87636,26509.07303,795272.1909
"REP-B","Mexico","BECCS",2070,332688.72168,27724.06014,831721.8042
"REP-B","Mexico","BECCS",2075,348498.03876,29041.50323,871245.0969
"REP-B","Mexico","BECCS",2080,362779.977,30231.66475,906949.9425
"REP-B","Mexico","BECCS",2085,367221.30072,30601.77506,918053.2518
"REP-B","Mexico","BECCS",2090,363670.61796,30305.88483,909176.5449
"REP-B","Mexico","BECCS",2095,352378.75152,29364.89596,880946.8788
"REP-B","Mexico","BECCS",2100,340791.1782,28399.26485,851977.9455
"REP-B","Mexico","DAC",2025,4836.270621,4836.270621,4836.270621
"REP-B","Mexico","DAC",2030,24723.97743,24723.97743,24723.97743
"REP-B","Mexico","DAC",2035,74350.80855,74350.80855,74350.80855
"REP-B","Mexico","DAC",2040,79926.77541,79926.77541,79926.77541
"REP-B","Mexico","DAC",2045,87043.54233,87043.54233,87043.54233
"REP-B","Mexico","DAC",2050,116256.3678,116256.3678,116256.3678
"REP-B","Mexico","DAC",2055,339903.3975,339903.3975,339903.3975
"REP-B","Mexico","DAC",2060,664461.5001,664461.5001,664461.5001
"REP-B","Mexico","DAC",2065,723721.6869,723721.6869,723721.6869
"REP-B","Mexico","DAC",2070,737169.3093,737169.3093,737169.3093
"REP-B","Mexico","DAC",2075,729049.4712,729049.4712,729049.4712
"REP-B","Mexico","DAC",2080,710023.2417,710023.2417,710023.2417
"REP-B","Mexico","DAC",2085,697402.8945,697402.8945,697402.8945
"REP-B","Mexico","DAC",2090,691729.6788,691729.6788,691729.6788
"REP-B","Mexico","DAC",2095,703238.925,703238.925,703238.925
"REP-B","Mexico","DAC",2100,723273.9462,723273.9462,723273.9462
"REP-B","Mexico","OEW",2025,289.1092136,289.1092136,289.1092136
"REP-B","Mexico","OEW",2030,3252.548326,3252.548326,3252.548326
"REP-B","Mexico","OEW",2035,18370.12986,18370.12986,18370.12986
"REP-B","Mexico","OEW",2040,51132.79468,51132.79468,51132.79468
"REP-B","Mexico","OEW",2045,64654.78384,64654.78384,64654.78384
"REP-B","Mexico","OEW",2050,83668.4722,83668.4722,83668.4722
"REP-B","Mexico","OEW",2055,113299.299,113299.299,113299.299
"REP-B","Mexico","OEW",2060,116771.948,116771.948,116771.948
"REP-B","Mexico","OEW",2065,113930.7564,113930.7564,113930.7564
"REP-B","Mexico","OEW",2070,111386.5918,111386.5918,111386.5918
"REP-B","Mexico","OEW",2075,107765.796,107765.796,107765.796
"REP-B","Mexico","OEW",2080,104043.0576,104043.0576,104043.0576
"REP-B","Mexico","OEW",2085,101612.57,101612.57,101612.57
"REP-B","Mexico","OEW",2090,100392.9258,100392.9258,100392.9258
"REP-B","Mexico","OEW",2095,101019.9828,101019.9828,101019.9828
"REP-B","Mexico","OEW",2100,101545.0972,101545.0972,101545.0972
"REP-B","Mexico","TEW",2025,44.41954444,44.41954444,44.41954444
"REP-B","Mexico","TEW",2030,368.8591296,368.8591296,368.8591296
"REP-B","Mexico","TEW",2035,1033.21392,1033.21392,1033.21392
"REP-B","Mexico","TEW",2040,1612.797938,1612.797938,1612.797938
"REP-B","Mexico","TEW",2045,1936.476694,1936.476694,1936.476694
"REP-B","Mexico","TEW",2050,2835.28773,2835.28773,2835.28773
"REP-B","Mexico","TEW",2055,4135.803948,4135.803948,4135.803948
"REP-B","Mexico","TEW",2060,4700.111244,4700.111244,4700.111244
"REP-B","Mexico","TEW",2065,4808.214404,4808.214404,4808.214404
"REP-B","Mexico","TEW",2070,4910.509036,4910.509036,4910.509036
"REP-B","Mexico","TEW",2075,5011.124182,5011.124182,5011.124182
"REP-B","Mexico","TEW",2080,5095.655866,5095.655866,5095.655866
"REP-B","Mexico","TEW",2085,5177.202612,5177.202612,5177.202612
"REP-B","Mexico","TEW",2090,5250.623286,5250.623286,5250.623286
"REP-B","Mexico","TEW",2095,5322.093116,5322.093116,5322.093116
"REP-B","Mexico","TEW",2100,5379.701686,5379.701686,5379.701686
"REP-B","Middle East","BECCS",2025,1708.4817024,142.3734752,4271.204256
